id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
5429,1948,phd,married,45579.0,0,1,2013-08-20,10,145,1,33,2.0,1,1.0,1,4,1,4,6,0,0,0,0,0,0,3,11,0
9400,1958,2n cycle,single,85485.0,0,0,2014-06-21,73,630,26,556,44.0,18,54.0,1,6,6,6,2,0,0,0,0,0,0,3,11,0
1740,1944,graduation,married,55956.0,0,0,2014-04-07,22,760,38,104,50.0,9,38.0,2,7,3,4,4,0,1,0,0,0,0,3,11,0
7488,1963,master,single,64191.0,0,1,2013-01-22,30,420,15,186,120.5,38,15.0,3,5,3,13,3,0,0,0,0,0,0,3,11,0
195,1972,graduation,single,38808.0,1,0,2012-08-26,21,125,17,52,3.0,19,30.0,4,5,1,4,8,1,0,0,0,0,0,3,11,1
635,1966,master,married,57183.0,1,1,2013-03-19,51,464,5,64,7.0,0,70.0,8,9,1,7,8,0,0,0,0,0,0,3,11,0
7527,1968,master,divorced,23748.0,1,0,2012-11-21,97,6,6,29,12.0,15,8.0,3,2,1,3,8,0,0,0,0,0,0,3,11,0
10319,1971,graduation,married,66303.0,0,1,2013-02-26,56,1090,12,96,16.0,12,60.0,4,3,4,11,8,0,1,0,0,0,0,3,11,0
2296,1975,master,married,37368.0,1,0,2013-12-16,4,3,2,11,2.0,2,10.0,1,1,0,2,6,1,0,0,0,0,0,3,11,0
10637,1964,graduation,married,40800.0,1,2,2013-01-01,77,24,0,27,8.0,30,10.0,2,3,0,3,7,0,0,0,0,0,1,3,11,0
2931,1978,graduation,divorced,71847.0,0,0,2012-09-21,95,737,21,106,55.0,63,126.5,0,6,7,9,3,0,0,0,1,0,0,3,11,0
907,1975,graduation,married,46149.0,0,1,2013-11-29,36,254,6,71,4.0,0,27.0,5,5,1,7,5,0,0,0,0,0,0,3,11,0
3698,1983,graduation,together,78687.0,0,0,2012-08-09,13,817,81,556,120.5,55,126.5,1,4,6,8,2,0,0,1,0,0,0,3,11,1
9516,1971,2n cycle,divorced,49118.0,0,0,2012-08-18,90,620,54,239,99.0,81,119.0,2,9,7,10,7,0,1,0,0,1,0,3,11,1
679,1957,phd,married,37633.0,1,1,2012-09-20,49,13,4,20,0.0,0,1.0,2,1,0,3,9,0,0,0,0,0,0,3,11,0
7384,1951,master,together,39767.0,0,0,2013-07-21,18,113,61,204,34.0,26,47.0,2,7,1,7,8,0,0,0,0,0,0,3,11,0
5043,1951,basic,married,26997.0,0,0,2012-11-05,89,7,23,78,120.5,49,126.5,2,4,2,5,7,0,0,0,0,0,0,3,11,0
5267,1970,graduation,divorced,33986.0,1,0,2013-03-14,43,16,2,18,2.0,1,5.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
339,1972,phd,married,57091.0,0,1,2012-11-23,82,462,0,24,6.0,0,4.0,2,9,2,5,7,0,1,0,0,0,0,3,11,1
2516,1969,2n cycle,married,46831.0,1,1,2013-06-08,84,22,2,10,6.0,4,34.0,2,1,2,2,4,0,0,0,0,0,0,3,11,0
9010,1972,master,married,83151.0,0,0,2013-02-10,80,968,81,556,120.5,42,126.5,1,5,7,10,2,1,0,1,1,0,0,3,11,1
378,1971,graduation,married,52531.0,0,0,2012-12-30,68,283,81,151,51.0,72,125.0,2,7,2,10,6,0,0,0,0,0,0,3,11,0
4808,1956,graduation,married,15759.0,0,0,2013-09-05,12,1,2,5,6.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5068,1971,graduation,single,22804.0,1,0,2013-07-31,75,14,1,7,2.0,1,1.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0
7628,1973,2n cycle,married,43050.0,1,0,2014-03-18,10,30,5,24,6.0,3,8.0,2,2,0,4,5,0,0,0,0,0,0,3,11,0
7128,1977,phd,single,42997.0,1,1,2013-12-07,91,4,0,5,0.0,1,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2811,1963,phd,single,48918.0,1,1,2014-04-12,21,52,0,9,0.0,0,1.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0
3551,1954,master,together,60033.0,0,1,2014-03-29,28,62,1,57,19.0,11,48.0,2,2,1,5,2,0,0,0,0,0,0,3,11,0
1663,1978,phd,together,34043.0,1,0,2013-10-25,97,20,2,14,3.0,0,10.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0
5543,1966,graduation,together,57811.0,0,1,2013-06-24,49,545,7,114,37.0,21,78.0,5,7,2,11,5,0,1,0,0,0,0,3,11,0
1577,1946,graduation,married,78569.0,0,0,2014-02-19,14,558,79,556,120.5,81,95.0,1,4,6,4,1,0,0,1,0,0,0,3,11,1
10641,1978,graduation,single,7500.0,1,1,2012-12-27,5,6,5,4,13.0,4,25.0,4,2,1,3,6,0,0,0,0,0,0,3,11,0
5336,1971,master,together,117416.25,1,0,2013-06-04,37,39,1,9,2.0,0,8.0,0,1,0,1,1,0,0,0,0,0,0,3,11,0
6024,1953,graduation,together,94384.0,0,0,2013-03-04,62,1111,24,556,120.5,45,126.5,0,5,8,5,2,0,1,1,1,0,0,3,11,1
1878,1985,2n cycle,married,23148.0,0,0,2014-02-18,83,4,6,8,6.0,3,10.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0
3099,1970,graduation,divorced,44267.0,1,1,2013-02-25,48,183,5,65,3.0,5,49.0,5,5,2,4,9,0,0,0,0,0,0,3,11,0
6055,1979,graduation,married,71626.0,0,0,2012-11-01,94,546,72,376,94.0,81,72.0,1,5,5,8,3,0,1,0,0,0,0,3,11,0
5841,1966,graduation,together,60894.0,0,1,2013-06-28,61,606,7,155,10.0,0,54.0,5,10,3,8,7,0,0,0,0,0,0,3,11,0
3972,1976,graduation,together,50200.0,1,1,2013-04-03,70,266,6,51,8.0,6,64.0,6,7,1,5,8,0,0,0,0,0,0,3,11,0
4394,1965,phd,married,81051.0,0,0,2014-05-23,43,1142,29,249,38.0,29,14.0,1,5,5,12,2,0,1,1,0,0,0,3,11,0
5758,1982,graduation,married,65169.0,0,0,2014-01-14,23,1074,0,69,0.0,0,46.0,1,10,4,13,6,1,0,1,1,1,0,3,11,1
6658,1972,graduation,together,59868.0,0,1,2013-07-22,37,771,51,154,54.0,10,126.5,7,11,2,12,6,0,0,0,0,0,0,3,11,0
4603,1960,phd,married,65695.0,0,1,2014-01-31,50,371,32,189,0.0,58,6.0,2,5,4,10,4,0,0,0,0,0,0,3,11,0
8427,1956,master,single,64857.0,0,0,2012-11-23,78,556,14,556,120.5,0,43.0,1,7,5,10,4,0,0,0,0,0,0,3,11,0
10260,1965,master,together,45143.0,0,1,2013-08-26,74,202,5,74,11.0,5,14.0,3,6,1,5,7,0,0,0,0,0,0,3,11,0
7143,1955,2n cycle,together,74805.0,0,1,2013-11-06,14,209,81,209,41.0,81,37.0,5,4,7,10,2,0,0,0,0,0,0,3,11,0
8789,1989,2n cycle,married,59060.0,1,0,2014-01-11,77,35,40,111,36.0,40,12.0,3,3,1,7,4,0,0,0,0,0,0,3,11,0
6197,1962,phd,single,27238.0,1,1,2013-04-20,39,37,0,17,0.0,0,3.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0
4554,1965,graduation,together,47009.0,0,1,2013-10-01,89,171,45,73,59.0,10,90.0,4,3,2,8,4,0,0,0,0,0,0,3,11,0
4937,1973,2n cycle,married,46094.0,1,1,2014-06-10,62,12,2,20,3.0,2,5.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1920,1972,graduation,married,40321.0,1,1,2013-07-29,59,44,4,21,6.0,0,27.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0
8749,1984,graduation,together,37235.0,1,0,2014-02-01,68,20,2,9,4.0,6,20.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1650,1960,master,married,81843.0,0,0,2013-04-22,13,779,81,537,34.0,69,126.5,1,5,9,12,3,0,0,0,0,0,0,3,11,0
10377,1958,master,together,46692.0,0,1,2013-06-06,37,170,6,97,24.0,12,88.0,3,6,1,5,6,0,0,0,0,0,0,3,11,0
9206,1968,graduation,together,77382.0,0,1,2014-01-07,36,491,48,231,112.0,81,126.5,2,5,7,12,1,0,0,1,0,0,0,3,11,0
10971,1977,graduation,single,37774.0,2,0,2012-09-03,28,173,8,107,7.0,2,126.5,4,7,2,3,9,1,0,0,0,0,1,3,11,1
6398,1974,basic,married,18393.0,1,0,2014-03-29,2,7,10,13,16.0,0,4.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0
9212,1962,master,married,72828.0,0,1,2013-02-14,17,1205,0,235,19.0,14,126.5,6,6,3,13,7,0,0,0,0,0,0,3,11,0
7937,1982,graduation,married,24711.0,0,0,2014-04-18,86,10,7,25,6.0,3,7.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0
839,1975,phd,married,45503.0,1,0,2013-09-25,54,97,4,44,6.0,1,18.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0
4246,1982,master,single,6560.0,0,0,2013-12-12,2,67,11,26,4.0,3,126.5,0,1,0,1,17,0,0,0,0,0,0,3,11,0
158,1945,phd,together,71604.0,0,0,2013-11-17,3,345,53,528,98.0,75,97.0,1,8,3,5,4,1,0,0,0,0,0,3,11,1
4832,1979,graduation,married,27244.0,1,0,2014-03-07,84,6,5,17,3.0,24,46.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0
5621,1969,graduation,married,48752.0,1,1,2012-12-12,8,73,57,100,71.0,15,0.0,5,6,1,5,9,0,0,0,0,0,0,3,11,1
1945,1962,graduation,married,71434.0,0,1,2013-09-18,4,711,36,217,120.5,81,126.5,3,7,4,7,4,0,1,0,1,0,0,3,11,0
5147,1948,graduation,single,90842.0,0,0,2013-07-29,57,774,70,118,120.5,81,93.0,1,4,9,13,1,0,0,0,0,0,0,3,11,0
2535,1978,master,married,88097.0,1,0,2012-08-18,24,163,0,480,0.0,81,75.0,1,6,5,8,9,0,1,1,1,0,0,3,11,1
11039,1975,graduation,married,51948.0,0,1,2013-09-17,51,82,33,54,71.0,30,41.0,2,5,2,4,5,0,0,0,0,0,0,3,11,0
9495,1982,graduation,together,71853.0,0,0,2013-05-08,29,358,81,413,120.5,81,32.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0
9635,1983,master,married,35876.0,0,0,2014-04-20,13,66,2,40,4.0,3,14.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0
2173,1952,graduation,widow,40049.0,0,1,2013-10-16,23,13,6,7,0.0,3,3.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
942,1982,graduation,single,39660.0,1,0,2012-08-08,36,139,13,78,20.0,13,36.0,3,7,1,3,9,0,0,0,0,0,0,3,11,1
9386,1962,graduation,together,50127.0,0,1,2014-05-29,88,274,0,21,4.0,6,15.0,1,5,1,6,6,0,1,0,0,0,0,3,11,0
5510,1977,master,married,43263.0,0,1,2012-11-21,2,262,6,61,0.0,10,102.0,3,5,2,6,5,0,0,0,0,0,0,3,11,0
873,1949,master,married,62845.0,1,1,2012-10-01,3,1099,0,45,0.0,0,34.0,11,3,4,10,8,0,1,0,0,0,0,3,11,1
2253,1990,graduation,married,18929.0,0,0,2013-02-16,15,32,0,8,23.0,4,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0
5181,1982,basic,single,24367.0,1,0,2013-03-20,58,2,4,2,0.0,11,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0
979,1975,graduation,single,33249.0,1,0,2013-02-20,11,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0
10390,1959,2n cycle,married,26887.0,0,1,2013-02-10,27,6,7,4,3.0,4,6.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4698,1983,phd,married,50150.0,0,0,2013-06-20,32,135,46,92,65.0,61,11.0,2,5,2,7,5,0,0,0,0,0,0,3,11,0
7793,1976,graduation,together,62061.0,0,1,2013-08-31,12,641,7,84,0.0,30,38.0,3,10,4,7,6,0,1,0,0,0,0,3,11,0
1745,1962,phd,divorced,85696.0,0,0,2013-05-03,88,714,76,395,116.0,0,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,1
10590,1956,phd,together,76542.0,0,0,2013-03-30,91,794,73,556,0.0,29,14.0,1,4,8,10,2,0,0,0,0,0,0,3,11,0
5080,1993,graduation,single,70515.0,0,0,2013-10-21,12,420,0,452,120.5,64,126.5,1,6,6,4,2,0,0,0,0,0,0,3,11,1
8369,1987,graduation,together,18227.0,1,0,2012-11-08,21,1,2,7,4.0,3,11.0,1,0,1,2,8,0,0,0,0,0,0,3,11,0
5232,1965,graduation,married,69139.0,0,1,2014-01-27,23,86,12,75,33.0,15,6.0,1,4,1,5,4,0,0,0,0,0,0,3,11,0
2407,1982,graduation,married,69109.0,0,0,2012-11-09,10,823,25,459,120.5,29,95.0,1,6,6,7,4,0,0,1,0,0,0,3,11,1
3834,1962,graduation,single,69627.0,0,1,2013-03-17,35,231,81,215,120.5,30,53.0,2,8,2,11,5,0,0,0,0,0,0,3,11,0
7912,1978,graduation,married,38136.0,1,0,2013-04-22,69,8,15,27,0.0,20,33.0,2,3,1,2,8,1,0,0,0,0,0,3,11,0
7712,1946,phd,single,62159.0,0,0,2014-04-28,68,182,17,259,77.0,70,29.0,1,6,2,10,4,0,0,0,0,0,0,3,11,0
1065,1963,graduation,single,80695.0,0,0,2013-12-29,85,557,81,556,120.5,37,18.0,1,5,8,5,2,0,0,0,0,0,0,3,11,0
7275,1971,master,single,33316.0,1,1,2013-10-04,34,79,1,31,4.0,4,12.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0
1343,1968,graduation,together,58554.0,1,1,2012-09-26,55,368,24,68,38.0,0,88.0,6,8,2,6,7,0,0,0,0,0,0,3,11,0
1384,1992,basic,married,17256.0,1,0,2013-11-23,10,6,4,14,8.0,8,22.0,2,2,1,2,8,1,0,0,0,0,0,3,11,0
9967,1974,graduation,divorced,53034.0,1,1,2013-05-30,30,160,15,196,15.0,11,50.0,8,6,1,7,8,0,0,0,0,0,0,3,11,0
6181,1950,2n cycle,together,52203.0,0,0,2012-07-31,36,488,21,238,56.0,81,28.0,1,8,7,11,6,0,0,0,0,0,0,3,11,0
10507,1977,2n cycle,divorced,59601.0,0,1,2013-07-25,14,691,7,69,0.0,7,23.0,4,2,2,7,8,0,1,0,0,0,0,3,11,0
2674,1958,master,single,75154.0,0,1,2012-09-04,79,543,10,205,120.5,81,82.0,1,6,3,6,3,0,0,0,0,0,0,3,11,1
2698,1976,graduation,single,47025.0,0,1,2013-11-07,52,254,7,108,20.0,0,26.0,3,6,3,5,6,0,0,0,0,0,0,3,11,0
3231,1973,graduation,married,37971.0,1,0,2013-11-25,97,5,4,10,2.0,2,7.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4096,1968,master,divorced,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0
10476,1958,graduation,married,67267.0,0,1,2014-05-13,0,134,11,59,15.0,2,30.0,1,3,2,5,2,0,0,0,0,0,0,3,11,0
5948,1975,graduation,single,57338.0,0,1,2014-04-29,96,143,6,52,11.0,8,17.0,2,4,1,5,5,0,0,0,0,0,0,3,11,0
9140,1960,2n cycle,together,50523.0,1,1,2013-12-25,89,51,4,24,4.0,7,1.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0
10258,1965,master,single,35791.0,2,1,2013-05-06,94,27,0,5,0.0,0,3.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0
5675,1960,phd,divorced,50611.0,0,1,2012-10-04,98,459,0,24,6.0,0,4.0,6,4,5,7,6,0,1,0,0,0,0,3,11,0
4743,1969,phd,married,56242.0,0,1,2013-03-03,72,689,8,167,11.0,8,88.0,5,8,4,11,6,0,0,0,0,0,0,3,11,0
8805,1960,graduation,single,48904.0,0,1,2012-12-02,1,283,10,38,0.0,13,27.0,4,7,2,4,8,0,0,0,0,0,0,3,11,0
1542,1975,graduation,single,56243.0,1,2,2013-12-30,26,347,0,35,4.0,3,7.0,6,4,2,8,5,0,0,0,0,0,0,3,11,0
6770,1985,graduation,married,21355.0,1,0,2013-08-20,5,5,13,14,0.0,5,31.0,2,2,1,2,6,1,0,0,0,0,0,3,11,1
8773,1971,master,together,57420.0,0,1,2013-06-25,22,280,0,18,0.0,0,24.0,3,5,1,6,7,0,1,0,0,0,0,3,11,0
10475,1970,master,together,51381.5,0,1,2013-04-01,39,187,5,65,26.0,20,14.0,2,4,2,6,5,0,0,0,0,0,0,3,11,0
10420,1955,master,divorced,46390.0,0,1,2014-05-05,56,95,14,64,2.0,9,38.0,1,4,2,3,7,0,0,0,0,0,0,3,11,0
7514,1956,2n cycle,together,54342.0,1,1,2013-07-03,74,84,10,34,11.0,10,28.0,4,3,1,4,6,0,0,0,0,0,0,3,11,0
2902,1958,graduation,together,51381.5,1,1,2012-09-03,87,19,4,12,2.0,2,6.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
4345,1964,2n cycle,single,51381.5,1,1,2014-01-12,49,5,1,9,2.0,0,4.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
793,1973,graduation,married,20895.0,1,0,2012-10-06,24,18,3,17,3.0,0,4.0,1,2,0,3,9,0,0,0,0,0,0,3,11,0
10909,1948,graduation,married,92344.0,0,0,2014-01-15,9,992,24,556,51.0,19,119.0,0,5,10,5,1,1,0,1,0,0,0,3,11,0
3769,1972,phd,together,51381.5,1,0,2014-03-02,17,25,1,13,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
8702,1976,2n cycle,together,26907.0,1,1,2013-08-20,10,9,1,7,0.0,3,2.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0
4791,1980,graduation,together,44964.0,1,1,2012-12-16,35,19,1,17,2.0,0,2.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0
2963,1979,graduation,together,75507.0,0,0,2014-05-02,56,709,81,374,104.0,80,80.0,1,8,6,6,3,0,0,0,0,0,0,3,11,0
8216,1972,master,married,53761.0,1,1,2013-10-11,7,158,0,76,13.0,7,71.0,6,4,4,3,5,0,0,0,0,0,0,3,11,0
8140,1973,graduation,together,22682.0,1,0,2013-10-03,51,10,14,29,4.0,2,36.0,3,2,1,4,4,0,0,0,0,0,0,3,11,0
10146,1972,phd,together,38887.0,1,0,2014-03-02,17,25,1,13,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
5289,1975,2n cycle,single,41658.0,1,1,2012-11-09,30,8,4,12,15.0,4,29.0,2,1,1,2,4,0,0,0,0,0,0,3,11,0
2587,1972,phd,married,29791.0,1,0,2014-05-15,21,14,0,6,0.0,0,0.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
4405,1956,master,married,63915.0,0,2,2013-07-30,2,622,7,115,30.0,0,15.0,2,6,3,12,5,0,0,0,0,0,0,3,11,0
8663,1974,graduation,divorced,39996.0,1,1,2014-05-22,85,11,0,3,0.0,0,1.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2589,1972,graduation,divorced,26759.0,1,0,2014-02-07,65,25,3,16,8.0,5,2.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0
3421,1968,master,divorced,63841.0,0,1,2013-04-21,64,635,15,100,20.0,7,126.5,1,9,3,9,6,0,0,0,0,0,0,3,11,0
10490,1969,phd,married,51039.0,1,1,2012-12-10,11,100,64,79,65.0,0,109.0,2,6,2,4,7,0,0,0,0,0,0,3,11,0
4094,1961,graduation,married,60544.0,1,1,2012-08-25,92,201,2,43,3.0,5,35.0,4,5,1,5,6,0,0,0,0,0,0,3,11,0
9958,1972,graduation,married,65685.0,0,1,2014-03-29,54,642,14,49,0.0,7,57.0,1,9,2,9,5,0,0,0,0,0,0,3,11,0
2534,1953,graduation,married,37716.0,0,1,2014-04-21,4,97,1,41,6.0,2,41.0,2,4,1,3,7,0,0,0,0,0,0,3,11,0
4188,1957,graduation,single,36864.0,0,1,2012-08-13,53,204,5,39,17.0,0,89.0,3,5,2,4,8,0,0,0,0,0,0,3,11,1
6613,1970,master,married,44511.0,1,0,2012-10-12,39,513,7,133,46.0,14,14.0,6,8,4,8,8,0,0,0,0,0,0,3,11,0
10827,1967,phd,married,36947.0,1,1,2012-08-07,49,88,3,21,4.0,1,29.0,4,3,0,4,9,0,0,0,0,0,0,3,11,0
5491,1951,master,together,47352.0,0,1,2013-04-11,70,172,12,112,8.0,0,15.0,4,6,1,5,7,0,0,0,0,0,0,3,11,0
8402,1953,master,married,67087.0,0,1,2013-12-17,40,329,35,222,120.5,35,43.0,2,7,5,8,4,0,0,0,0,0,0,3,11,0
8783,1950,graduation,married,57045.0,0,1,2012-09-08,40,296,13,104,11.0,13,17.0,3,4,2,9,3,0,0,0,0,0,0,3,11,0
10010,1953,phd,divorced,36957.0,1,1,2012-09-06,43,100,2,16,2.0,1,31.0,4,3,2,2,9,0,0,0,0,0,0,3,11,1
618,1977,phd,married,69389.0,0,1,2012-09-28,17,422,7,238,69.0,46,15.0,1,7,2,12,4,0,0,0,0,0,0,3,11,0
9121,1972,graduation,married,80134.0,1,0,2013-05-20,40,1218,16,272,104.0,0,80.0,2,5,3,6,6,0,1,1,1,0,0,3,11,1
361,1969,master,married,43142.0,1,1,2014-02-18,84,5,1,7,2.0,1,4.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
4310,1944,graduation,married,80589.0,0,0,2014-01-22,25,507,81,520,120.5,40,26.0,1,5,10,5,1,0,0,0,1,0,0,3,11,1
2678,1990,graduation,single,34412.0,1,0,2013-02-13,62,52,12,50,4.0,36,55.0,3,5,0,3,9,0,0,0,0,0,0,3,11,0
6376,1979,graduation,single,57537.0,1,0,2013-06-10,83,191,56,139,51.0,8,100.0,4,4,3,8,4,0,0,0,0,0,0,3,11,0
524,1966,basic,together,22634.0,0,0,2013-01-16,47,2,23,11,8.0,6,46.0,1,2,1,2,8,0,0,0,0,0,0,3,11,0
10341,1948,graduation,together,51315.0,0,0,2014-02-23,45,68,28,39,16.0,30,41.0,1,2,2,5,2,0,0,0,0,0,0,3,11,0
5654,1972,graduation,married,36026.0,2,1,2014-03-16,34,20,4,10,6.0,4,17.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0
4098,1973,graduation,married,24639.0,1,1,2014-01-28,3,20,3,16,0.0,4,1.0,3,2,0,4,6,0,0,0,0,0,0,3,11,0
5824,1972,phd,together,34578.0,2,1,2014-04-11,1,7,0,1,0.0,0,0.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7000,1972,2n cycle,single,65704.0,0,0,2013-10-13,18,279,81,74,38.0,8,126.5,1,2,10,10,1,0,0,0,0,0,0,3,11,0
2561,1966,graduation,single,63810.0,0,1,2012-11-11,45,977,12,253,16.0,12,101.0,4,4,3,12,8,0,1,0,0,0,0,3,11,0
5229,1969,phd,together,54132.0,0,1,2014-02-16,81,30,1,8,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
4086,1959,graduation,married,18690.0,0,0,2012-12-28,77,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,3,11,0
2428,1970,graduation,married,28164.0,1,0,2013-05-04,23,3,18,26,11.0,8,12.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0
8254,1974,phd,married,34596.0,1,0,2013-04-13,48,14,0,2,0.0,0,7.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
2836,1972,phd,married,43269.0,1,0,2013-09-16,61,10,1,7,0.0,0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
8418,1958,2n cycle,single,38741.0,1,1,2014-03-30,60,7,10,17,8.0,6,13.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1362,1972,graduation,single,31907.0,0,0,2013-03-04,75,33,81,64,120.5,16,74.0,1,6,1,6,7,0,0,0,0,0,0,3,11,0
7152,1983,master,married,27100.0,1,0,2013-04-05,64,12,0,13,2.0,0,10.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10033,1973,2n cycle,divorced,31163.0,1,0,2014-02-13,54,2,3,10,11.0,2,10.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
9349,1985,graduation,married,92533.0,0,0,2013-12-19,84,693,21,118,110.0,81,42.0,1,6,5,11,2,0,0,1,1,0,0,3,11,0
274,1973,graduation,single,34853.0,1,1,2013-12-23,75,9,3,15,2.0,3,2.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0
3388,1967,graduation,divorced,70844.0,1,1,2013-10-30,16,129,26,67,3.0,67,2.0,5,6,1,5,7,0,0,0,0,0,0,3,11,0
922,1979,2n cycle,married,31086.0,1,1,2013-05-04,79,16,2,11,3.0,0,16.0,2,1,1,2,8,1,0,0,0,0,0,3,11,0
8588,1961,graduation,married,60544.0,1,1,2012-08-25,92,201,2,43,3.0,5,35.0,4,5,1,5,6,0,0,0,0,0,0,3,11,0
2518,1986,2n cycle,together,20491.0,0,0,2013-01-25,16,5,4,5,4.0,2,10.0,1,0,1,2,7,0,0,0,0,0,0,3,11,0
574,1964,graduation,married,42523.0,0,0,2014-04-23,96,14,36,11,3.0,26,35.0,1,1,1,4,2,0,0,0,0,0,0,3,11,0
3220,1983,graduation,married,39922.0,1,0,2013-02-14,30,29,12,59,19.0,1,36.0,2,3,0,4,8,0,0,0,0,0,0,3,11,0
5967,1952,graduation,together,33402.0,1,1,2013-07-18,60,26,2,19,10.0,5,8.0,3,2,1,3,8,0,0,0,0,0,0,3,11,0
1183,1949,master,married,36408.0,1,1,2013-09-21,11,9,1,4,3.0,2,3.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
6856,1979,graduation,together,21645.0,1,0,2012-09-03,75,14,0,23,4.0,5,19.0,3,3,0,3,9,0,0,0,0,0,0,3,11,1
4530,1948,master,widow,78427.0,0,0,2012-10-24,36,972,19,556,120.5,26,126.5,3,3,7,10,3,0,0,0,1,0,0,3,11,1
1553,1946,graduation,together,82657.0,0,0,2013-09-27,71,966,81,556,120.5,81,126.0,1,7,5,10,4,0,1,0,1,0,0,3,11,0
4682,1958,graduation,married,51876.0,0,0,2013-10-15,88,99,27,102,28.0,48,6.0,1,2,2,8,1,0,0,0,0,0,0,3,11,0
8204,1971,2n cycle,married,78041.0,0,0,2012-12-16,93,482,35,553,72.0,81,17.0,1,4,4,9,2,0,0,0,0,0,0,3,11,0
5221,1957,graduation,married,52852.0,0,1,2012-12-01,93,714,8,99,11.0,0,47.0,4,10,7,5,8,1,0,0,0,0,0,3,11,0
1232,1982,phd,together,70038.0,0,0,2013-10-25,54,587,54,348,71.0,54,126.5,1,4,4,8,2,0,0,0,0,0,0,3,11,0
1927,1973,2n cycle,together,69401.0,0,1,2014-03-23,41,399,27,159,58.0,8,39.0,4,4,4,5,2,0,0,0,0,0,0,3,11,0
5788,1972,graduation,together,46053.0,1,0,2013-02-17,46,56,10,92,19.0,7,25.0,3,3,2,4,5,0,0,0,0,0,0,3,11,0
6652,1965,graduation,married,77343.0,0,0,2014-06-09,28,227,81,556,98.0,54,31.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0
6246,1953,graduation,single,73892.0,0,0,2013-11-13,40,703,81,556,0.0,58,43.0,1,3,11,8,1,0,0,0,0,0,0,3,11,1
5975,1967,phd,single,40304.0,1,0,2013-09-30,82,37,0,17,0.0,0,3.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0
6875,1965,phd,together,32727.0,0,0,2012-08-28,38,167,13,180,86.0,13,70.0,2,7,3,5,8,0,0,0,0,0,0,3,11,0
